,R,DEE,Remb,r,g,b,x,y,z
21700,30.6953,38.0839,0.6873,0.599755671,0.614162588,0.608485659,0.310455556,0.331208751,0.358335694
21701,39.8366,37.4427,0.8422,0.684305751,0.601334672,0.571165534,0.341744839,0.340152297,0.318102864
21702,69.1914,13.0728,0.772,0.571245573,0.594466166,0.641231515,0.296122619,0.31066294,0.393214441
21703,52.2356,53.836,0.669,0.635833591,0.635643853,0.564748114,0.328985995,0.355820452,0.315193553
21704,12.1901,57.3651,0.7972,0.615099087,0.605824775,0.608571581,0.314423737,0.327976581,0.357599683
21705,40.4524,76.2834,0.4628,0.699567018,0.643473947,0.509946335,0.357723971,0.377063945,0.265212084
21706,88.2828,20.2757,0.4038,0.71365179,0.581092849,0.571734929,0.350772254,0.332488406,0.31673934
21707,98.5727,45.645,0.5817,0.659556248,0.625340842,0.561338169,0.336342763,0.352887541,0.310769696
21708,73.9172,17.7098,0.5115,0.643564237,0.680464604,0.501362826,0.342615077,0.395451356,0.261933567
21709,45.59,24.1286,0.3066,0.706953206,0.649053679,0.496257618,0.362346788,0.383517339,0.254135874
21710,79.4049,32.563,0.4042,0.700467519,0.633100288,0.522710147,0.355784948,0.368848715,0.275366337
21711,76.2171,10.657,0.7123,0.668648779,0.517950954,0.654273295,0.31908383,0.279110166,0.401806004
21712,59.5093,49.0184,0.7534,0.646692453,0.613207935,0.582815578,0.328417513,0.340480904,0.331101583
21713,98.2485,49.4854,0.4725,0.666712421,0.638908885,0.540441259,0.342370809,0.365440556,0.292188635
21714,47.2366,49.8674,0.4595,0.729063125,0.566451176,0.575153613,0.355093288,0.326071363,0.318835349
21715,98.0727,78.051,0.6751,0.579661457,0.646552797,0.584643672,0.310413563,0.353144932,0.336441505
21716,73.7248,43.4313,0.5232,0.67546625,0.605486786,0.572674826,0.338789939,0.341185201,0.32002486
21717,55.753,46.2362,0.6217,0.559548131,0.650629724,0.590413998,0.304417476,0.352708312,0.342874212
21718,50.3382,20.4624,0.9276,0.515457699,0.653049132,0.608301325,0.29085488,0.346947648,0.362197471
21719,81.104,14.8555,0.7541,0.611986677,0.546069123,0.662358139,0.301407241,0.28471661,0.413876149
21720,42.4063,30.5584,0.7051,0.671250739,0.610342306,0.570256236,0.338017633,0.343901421,0.318080947
21721,51.947,50.6171,0.7297,0.644156305,0.605634535,0.592213577,0.325778386,0.334110696,0.340110917
21722,38.5171,79.8513,0.7533,0.693326687,0.652115801,0.503250954,0.356926417,0.382692774,0.260380809
21723,38.7508,34.8145,0.6985,0.733458604,0.674947526,0.430972563,0.380848758,0.412412036,0.206739206
21724,85.5139,48.6792,0.6563,0.62611341,0.623615485,0.584030602,0.322493364,0.344100598,0.333406038
21725,54.5704,72.2196,0.8412,0.489303153,0.6493837,0.623020822,0.282313977,0.339650023,0.378036
21726,35.2932,65.1881,0.5646,0.648398585,0.659251755,0.527369326,0.339472902,0.378165303,0.282361795
21727,57.0682,53.8079,0.781,0.674545814,0.596535766,0.582608594,0.336523123,0.334228605,0.329248272
21728,21.9529,39.6957,0.5648,0.64431404,0.652569239,0.538804769,0.33625219,0.371622143,0.292125668
21729,59.4815,63.0777,0.3623,0.66241701,0.535915756,0.644090694,0.319635707,0.289100451,0.391263842
21730,83.5144,16.8445,0.6169,0.541141383,0.652584582,0.597180662,0.298795503,0.350993621,0.350210877
21731,48.5795,59.2545,0.7543,0.659750988,0.546335929,0.637260526,0.320428282,0.295348157,0.384223561
21732,33.735,42.9031,0.584,0.522034787,0.658598547,0.599281454,0.29416735,0.352732137,0.353100512
21733,71.0722,28.7752,0.4115,0.693639168,0.615041003,0.549562408,0.348766992,0.352895556,0.298337452
21734,70.36095673,39.24132475,0.481483197,0.56313548,0.617005889,0.623885589,0.298102353,0.326271515,0.375626132
21735,44.0761497,52.19740978,0.71272568,0.719680027,0.558236114,0.589599428,0.349103801,0.317959885,0.332936315
21736,5.0,63.76338848,0.819600576,0.61008444,0.609444392,0.607700756,0.313293174,0.329694313,0.357012512
21737,97.17094925,69.60770953,0.660580386,0.656756034,0.569331767,0.61939993,0.323556607,0.310402282,0.366041111
21738,5.0,52.81001408,0.676660925,0.609180856,0.609607656,0.608024323,0.312988015,0.329632164,0.35737982
21739,5.0,17.00305531,0.817579228,0.60843623,0.608698391,0.609325231,0.312514908,0.328781592,0.3587035
21740,59.96753859,51.19786776,0.820229724,0.657756756,0.602245679,0.587403028,0.330632549,0.334611057,0.334756394
21741,44.65438068,28.09359298,0.758877607,0.654877005,0.624791772,0.565016559,0.334282753,0.351384222,0.314333025
21742,65.19578105,24.32712487,0.942391807,0.541373958,0.657180468,0.591913254,0.299944092,0.354899389,0.34515652
21743,67.73485721,39.42676211,0.652180652,0.621655533,0.616633291,0.593992644,0.319245661,0.337676273,0.343078066
21744,48.90651321,80.0,0.697062688,0.626351288,0.689544181,0.50041381,0.338039195,0.399783152,0.262177653
21745,5.0,43.33503347,0.734161853,0.609008209,0.60961107,0.608113625,0.312923867,0.329599034,0.357477099
21746,100.0,80.0,0.90058683,0.677505229,0.57220269,0.604371021,0.332886025,0.317256536,0.349857439
21747,20.45958213,48.95404393,0.512842032,0.623317144,0.631891793,0.576606813,0.323238272,0.350091981,0.326669747
21748,20.02767367,42.03065557,0.948559706,0.634532212,0.606070846,0.59742835,0.322021416,0.332321617,0.345656968
21749,15.69983991,53.56214106,0.661131479,0.631961666,0.619456785,0.585046231,0.323875859,0.342093759,0.334030382
21750,29.31530686,74.37522754,0.744832051,0.652150823,0.656193431,0.528759432,0.340288467,0.376424561,0.283286972
21751,20.44156735,33.5507378,0.597413587,0.635192006,0.649200491,0.549022154,0.331820201,0.366799931,0.301379868
21752,92.12635095,59.70294177,0.67721982,0.71249849,0.593553167,0.559614097,0.352771059,0.341303903,0.305925038
21753,27.42063847,43.81448674,1.0,0.613231474,0.614603896,0.600791159,0.315586591,0.334325513,0.350087896
21754,71.29665972,49.72435313,0.534348285,0.702997437,0.521936267,0.631249887,0.334819643,0.289893614,0.375286742
21755,52.21688737,26.32721829,0.767210836,0.619578575,0.598973997,0.612808171,0.314699357,0.323747179,0.361553464
21756,44.90011033,65.72741191,0.626617625,0.541502164,0.664570022,0.583334867,0.301731906,0.361209147,0.337058948
21757,42.96693971,51.27186506,1.0,0.633024267,0.548323662,0.650057944,0.309955353,0.290702028,0.39934262
21758,71.78612449,43.50512194,0.548553038,0.656540416,0.607308635,0.582926369,0.331195868,0.338175769,0.330628363
21759,70.68158448,69.28035363,0.575010704,0.56364359,0.590244659,0.648438478,0.292647064,0.306105635,0.4012473
21760,71.12059091,19.19546539,0.877194419,0.597315175,0.62926855,0.594162412,0.312858475,0.342593327,0.344548198
21761,54.49775175,5.0,0.3,0.651196666,0.562078459,0.628899366,0.319863419,0.304086949,0.376049632
21762,83.12566321,28.50014221,0.632573686,0.67299416,0.620845281,0.55744046,0.341026602,0.3524659,0.306507498
21763,42.23654803,74.17509956,0.95010457,0.649198973,0.637809333,0.553657694,0.334853488,0.360540732,0.304605781
21764,33.52559926,22.59182565,0.44565731,0.741972163,0.594236873,0.536124997,0.366840897,0.349486022,0.283673081
21765,14.5772823,33.34013413,0.763891228,0.639016219,0.60337617,0.597532718,0.323237492,0.331259843,0.345502665
21766,29.987212,60.13957513,0.549406233,0.631238019,0.64397888,0.557855078,0.329058637,0.361620453,0.30932091
21767,27.81189417,25.55585896,0.605664358,0.595691665,0.561016275,0.658328037,0.298165665,0.291510101,0.410324234
21768,25.38037475,28.67195838,0.853122443,0.606989484,0.610907036,0.60790491,0.312443435,0.330177018,0.357379547
21769,29.42645801,12.71972763,0.91339394,0.613916421,0.552778984,0.656154181,0.303389512,0.289623856,0.406986632
21770,27.62577366,5.0,0.607925583,0.586764755,0.583288957,0.643858462,0.299310578,0.305476375,0.395213046
21771,33.22950301,25.99189719,0.617228547,0.545854016,0.583699325,0.661769882,0.285387281,0.298056291,0.416556428
21772,25.32315254,31.40051085,0.954611523,0.60927444,0.610209723,0.607374674,0.3131515,0.330113458,0.356735043
21773,31.10178875,21.06170919,0.86719592,0.550843581,0.569935223,0.671016284,0.284295564,0.289127914,0.426576522
21774,21.51896836,21.91494507,0.589713927,0.566562101,0.60104427,0.637413491,0.295876139,0.314692465,0.389431396
21775,23.13113467,5.0,0.799834963,0.529212446,0.628030391,0.628303592,0.289424573,0.328844316,0.381731111
21776,25.25567979,10.28542361,0.884611713,0.603862241,0.560864758,0.65455353,0.301146779,0.293064303,0.405788918
21777,39.81279149,5.0,0.804912032,0.666930263,0.564431408,0.617794715,0.32686062,0.309323397,0.363815984
21778,28.6891979,74.71674292,0.786142166,0.647692193,0.649567115,0.540309618,0.336925535,0.369871331,0.293203134
21779,42.66617747,45.00841663,0.86673392,0.677952081,0.55706814,0.617652383,0.330156525,0.306842795,0.36300068
21780,50.28014111,71.65023919,0.844004593,0.524749297,0.709083138,0.53429081,0.307479548,0.398092999,0.294427453
21781,71.26000298,62.11676773,0.626925263,0.58966314,0.649388958,0.57599601,0.314633179,0.357462267,0.327904554
21782,56.89228429,68.97879622,0.981040877,0.664488811,0.526932238,0.64986405,0.318899087,0.283798534,0.397302379
21783,100.0,69.9746125,0.722007124,0.571277291,0.604427708,0.632081564,0.298209931,0.318143787,0.383646283
21784,34.2751781,74.5461762,0.529673204,0.624456867,0.634450131,0.573058956,0.324252066,0.352394943,0.323352991
21785,57.19752596,41.92399032,0.71186598,0.694906174,0.571195806,0.594208981,0.340314427,0.32074751,0.338938064
21786,59.33792862,5.0,0.761623629,0.635168346,0.639103703,0.561144554,0.32950232,0.358484168,0.312013512
21787,92.47923097,59.50065806,0.505449082,0.704707513,0.583459831,0.575642178,0.347156678,0.33194543,0.320897892
21788,100.0,64.78181217,0.743398591,0.687055218,0.563437345,0.606403081,0.335335647,0.313409038,0.351255314
21789,32.66630482,31.62746547,0.593060675,0.60154031,0.546985256,0.666629917,0.297670761,0.283175119,0.41915412
21790,26.70580176,59.31988566,0.850223217,0.644712808,0.639219478,0.554913108,0.333350429,0.360684456,0.305965115
21791,64.35289107,26.5949796,0.930766799,0.491508742,0.67527791,0.593489648,0.289080248,0.36209043,0.348829322
21792,45.30658318,17.13293138,0.89000901,0.494955677,0.639653171,0.630787937,0.281707044,0.332527376,0.385765579
21793,5.0,63.61747972,0.909274662,0.610258042,0.609380924,0.607670378,0.313345045,0.329681698,0.356973257
21794,51.21947846,52.84072311,0.903514206,0.677200848,0.56276631,0.613104948,0.330921144,0.310582891,0.358495965
21795,82.41256823,61.09154924,0.742837507,0.65293094,0.516630132,0.663684308,0.312295767,0.27467413,0.413030103
21796,35.64428023,39.2928169,0.776385332,0.564714442,0.62202057,0.618184804,0.299730331,0.330493083,0.369776586
21797,39.81202403,23.48114084,0.840056237,0.652494177,0.636918242,0.552541472,0.336001096,0.36056033,0.303438574
21798,45.90863556,51.68597615,0.384480293,0.69638412,0.66843247,0.477045042,0.362139863,0.397308963,0.240551174
21799,78.85322919,36.49700062,0.699646936,0.721977013,0.540002314,0.604269167,0.346779043,0.306318975,0.346901982
21800,5.906431556,55.21254835,0.376174384,0.610006704,0.609529594,0.607657866,0.313282046,0.329743495,0.356974459
21801,43.45411157,31.46452654,0.785033118,0.659021722,0.626086016,0.560841401,0.33628445,0.353355797,0.310359754
21802,94.12402757,5.0,0.535885837,0.604158158,0.601358209,0.618716815,0.309368566,0.322327328,0.368304106
21803,41.56773139,10.31593243,0.368460713,0.586099349,0.60002111,0.629084703,0.302502008,0.317691715,0.379806277
21804,45.05769429,53.30250307,0.621632336,0.724214417,0.623105723,0.516250597,0.364497377,0.366905015,0.268597607
21805,75.97505895,21.96314037,0.958611704,0.595936798,0.642839289,0.580012403,0.315406673,0.353304708,0.331288619
21806,76.54879885,38.18156353,0.509562023,0.633421788,0.607379252,0.596747556,0.321859073,0.333076642,0.345064285
21807,66.6773406,29.15860958,0.659008515,0.620216962,0.583529191,0.626869932,0.311781759,0.31249571,0.375722531
21808,59.86945471,47.06869114,0.657039848,0.661505953,0.563235114,0.622021177,0.324351032,0.307237588,0.36841138
21809,42.1521271,31.92675617,0.619719286,0.629749843,0.626768908,0.578448416,0.324608157,0.347381159,0.328010684
21810,33.49030321,24.85286896,0.757780559,0.529932016,0.586821918,0.665653745,0.280913756,0.297515768,0.421570476
21811,39.94512401,58.79054314,0.681944835,0.628789235,0.62335795,0.582734495,0.323481523,0.344472949,0.332045528
21812,85.73276312,45.69207318,0.796953806,0.683924207,0.646078362,0.518753322,0.351392933,0.375393237,0.27321383
21813,65.34253198,14.74279593,0.823648134,0.48008716,0.638818431,0.637323626,0.277308298,0.329527396,0.393164306
21814,67.13052179,29.89231957,0.776611559,0.535240368,0.626699093,0.627006298,0.291037134,0.328835861,0.380127005
21815,67.6035863,47.774452,0.742162445,0.715018486,0.666837131,0.462734772,0.37022661,0.400600163,0.229173227
21816,39.98847102,50.46541768,0.568611975,0.730443269,0.629559182,0.502658484,0.368864597,0.37365049,0.257484913
21817,63.78303639,55.79919665,0.714276963,0.633733604,0.631061493,0.571266448,0.327128714,0.351671525,0.32119976
21818,42.90594756,55.52997423,0.677267542,0.752300824,0.531894193,0.589936277,0.359899509,0.309081889,0.331018602
21819,75.33628259,53.23841996,0.921026975,0.689440004,0.616309461,0.551128768,0.347181788,0.352856318,0.299961894
21820,63.26260917,58.13275283,0.463904625,0.621679424,0.619740524,0.590726869,0.319928641,0.340106902,0.339964457
21821,32.75989501,47.889743,0.878902846,0.612769274,0.612911345,0.602764786,0.315047847,0.332919948,0.352032206
21822,49.54978463,19.78200853,0.581431155,0.674008648,0.582868316,0.596497582,0.333503423,0.324059322,0.342437255
21823,91.24819222,23.56671582,0.769912479,0.565691757,0.596252273,0.642171327,0.294581218,0.310938772,0.394480011
21824,27.02483737,80.0,0.684965127,0.65183424,0.651206033,0.535411507,0.33899645,0.372169235,0.288834315
21825,84.71374008,25.68934658,0.578226363,0.636726701,0.624047056,0.577229556,0.326765175,0.346743133,0.326491692
21826,100.0,44.48890526,0.897562618,0.70423087,0.515668127,0.63530711,0.334291239,0.286288813,0.379419948
21827,33.66990459,24.35170358,0.515666929,0.711637111,0.55037726,0.602157703,0.343899327,0.310573246,0.345527427
21828,62.38243349,54.62843524,0.749517723,0.649118685,0.617639881,0.576574668,0.330360168,0.344464628,0.325175204
21829,100.0,42.00375638,0.736881335,0.710098195,0.548178712,0.605107027,0.342783449,0.308708789,0.348507762
21830,5.0,35.53393327,0.809759783,0.609349098,0.609417472,0.608122978,0.313010761,0.329521224,0.357468015
21831,5.0,51.78963879,0.63539135,0.610176034,0.609428644,0.607667093,0.313324315,0.32970125,0.356974436
21832,99.68316336,77.02850149,0.735368356,0.641983799,0.548319952,0.645358124,0.313524741,0.29266673,0.393808529
21833,55.88195419,33.33938831,0.911214244,0.541876016,0.705072076,0.530818493,0.311876552,0.397361147,0.290762302
21834,74.04573807,52.43821139,0.51206644,0.586033756,0.621766482,0.607910668,0.307122508,0.334397042,0.358480451
21835,100.0,52.73686737,0.566565244,0.649582685,0.641919703,0.54847193,0.33594179,0.363981203,0.300077007
21836,67.30724386,35.1527472,0.722384822,0.653600057,0.634144961,0.555087336,0.335832506,0.358567452,0.305600042
21837,100.0,55.87399923,0.836433959,0.611707514,0.575285276,0.638570067,0.306892659,0.304785815,0.388321526
21838,8.395933046,79.91144717,0.884595185,0.609592876,0.608472808,0.60892897,0.312901526,0.328848456,0.358250018
21839,18.02793942,66.51049907,0.76990251,0.630709542,0.612827883,0.592740479,0.321951854,0.336669627,0.34137852
21840,52.77146688,70.33725915,0.595774495,0.75822315,0.588096071,0.529548363,0.373579534,0.349365551,0.277054916
21841,20.39340353,35.74524311,0.4258701,0.637433377,0.650365411,0.54612931,0.33298051,0.368260528,0.298758961
21842,77.07656852,42.60147796,0.651959349,0.616456659,0.615539051,0.598048199,0.317014696,0.335726687,0.347258617
21843,47.15173514,34.19466004,0.892176122,0.655068475,0.625335463,0.564278788,0.334481337,0.351858248,0.313660415
21844,90.55092109,30.37045011,0.714939633,0.718733524,0.548162759,0.599352537,0.346768025,0.310895328,0.342336647
21845,54.73313807,58.97088227,0.752000179,0.660388171,0.588240268,0.599717789,0.328834068,0.324799322,0.34636661
21846,56.43258015,5.0,0.43835968,0.611223116,0.612100516,0.604426646,0.314289546,0.331972367,0.353738087
21847,47.55218149,5.0,0.576208678,0.580666967,0.667186007,0.559683636,0.315606714,0.370757893,0.313635393
21848,37.83540545,18.97667951,1.0,0.646680804,0.654879044,0.534250374,0.337748793,0.374087928,0.288163279
21849,79.0431161,5.0,0.851481277,0.638078149,0.682124735,0.502944488,0.340822476,0.395707862,0.263469663
21850,41.02653415,5.0,0.825268715,0.670425707,0.549835286,0.628277025,0.325571411,0.300165559,0.37426303
21851,42.87513433,5.0,0.3,0.511970776,0.621750657,0.641567056,0.282740545,0.320951542,0.396307912
21852,41.9264483,14.19387723,0.366955188,0.625475927,0.627714025,0.57994929,0.32314791,0.347213178,0.329638913
21853,36.6307523,11.82027024,0.550266414,0.570124852,0.589706198,0.645982856,0.294758635,0.306933869,0.398307495
21854,58.92520323,13.17816649,0.481486787,0.536662321,0.626006907,0.627067905,0.291338279,0.328536381,0.38012534
21855,33.94740485,32.4709034,0.828324531,0.4975612,0.633012596,0.636382218,0.28096687,0.327562651,0.391470479
21856,26.52705814,26.78378993,0.328446216,0.638490475,0.663312436,0.52883724,0.336437767,0.379421179,0.284141054
21857,34.44192737,5.609089998,0.711858224,0.573294134,0.620337411,0.615723241,0.302317938,0.330799187,0.366882875
21858,29.49487982,16.6385675,0.868938788,0.580378906,0.560291479,0.665950209,0.292526666,0.287980049,0.419493285
21859,28.47603182,16.85158979,0.865036108,0.573173304,0.564443786,0.665847814,0.290799295,0.289460154,0.419740551
21860,29.57812444,5.0,0.861248625,0.519495413,0.631589702,0.628897575,0.287198903,0.330028179,0.382772919
21861,26.89932365,5.0,0.552467358,0.606078313,0.585183537,0.632699373,0.306757123,0.310744604,0.382498273
21862,25.84763223,9.335264552,0.76729676,0.573171262,0.581318718,0.651877808,0.294117695,0.30140856,0.404473745
21863,14.88664817,20.79753906,0.930655103,0.611947563,0.61250531,0.603624112,0.314649904,0.332435284,0.352914812
21864,39.01169041,57.8739505,0.910819551,0.613758495,0.651429203,0.559686902,0.32401946,0.364074418,0.311906122
21865,36.20617269,22.44286891,0.748059265,0.587376333,0.570159324,0.654742931,0.296925203,0.296220646,0.406854152
21866,37.96306547,41.83432456,0.831460255,0.68283934,0.539281399,0.629665012,0.328967593,0.296103875,0.374928532
21867,88.28180599,5.0,0.784202254,0.567718433,0.658320552,0.577405757,0.308992341,0.360701643,0.330306015
21868,65.21577669,29.31784414,0.938527497,0.512737393,0.684643849,0.572775298,0.297615078,0.373795281,0.328589641
21869,44.74679137,48.6467431,0.833206605,0.673057172,0.553386854,0.623740012,0.327358886,0.303180014,0.369461101
21870,63.87613818,61.73067308,0.81324474,0.649079612,0.593252471,0.601625651,0.325195555,0.325920608,0.348883837
21871,44.51873558,53.56679765,1.0,0.622593018,0.551456543,0.652888345,0.306464916,0.290561882,0.402973202
21872,74.55194402,55.55856849,0.851970598,0.75048117,0.554170922,0.571022923,0.363095012,0.323321642,0.313583346
21873,55.64615399,54.04446515,0.61001335,0.715410047,0.561065433,0.58992415,0.347660957,0.318811722,0.333527322
21874,57.36421462,54.94111995,0.817634077,0.669583366,0.589351969,0.592965879,0.332929672,0.327746535,0.339323792
